"Account","Date","KWh","month","day","year","hour","DayofWeek","WeekDay","Peakhour","Temperature","KWh_Class"
999999999,"6/27/2014",115.065,6,27,2014,16,5,1,0,70,"Above_Normal"
999999999,"6/27/2014",111.674997,6,27,2014,17,5,1,0,70,"Above_Normal"
999999999,"6/27/2014",123.329996,6,27,2014,18,5,1,0,70,"Above_Normal"
999999999,"6/27/2014",111.344999,6,27,2014,19,5,1,1,70,"Optimal"
999999999,"6/27/2014",104.159997,6,27,2014,20,5,1,1,70,"Optimal"
999999999,"6/27/2014",82.23,6,27,2014,21,5,1,1,69.1,"Optimal"
999999999,"6/27/2014",75.015,6,27,2014,22,5,1,1,68,"Optimal"
999999999,"6/27/2014",68.265,6,27,2014,23,5,1,1,68,"Optimal"
999999999,"6/28/2014",66.045,6,28,2014,0,6,0,1,66.9,"Optimal"
999999999,"6/28/2014",66.21,6,28,2014,1,6,0,1,66.9,"Optimal"
999999999,"6/28/2014",65.715,6,28,2014,2,6,0,1,68,"Optimal"
999999999,"6/28/2014",66.03,6,28,2014,3,6,0,1,64,"Optimal"
999999999,"6/28/2014",65.88,6,28,2014,4,6,0,1,60.1,"Optimal"
999999999,"6/28/2014",64.155,6,28,2014,5,6,0,1,61,"Optimal"
999999999,"6/28/2014",64.5,6,28,2014,6,6,0,0,66.9,"Optimal"
999999999,"6/28/2014",108.03,6,28,2014,7,6,0,0,70,"Optimal"
999999999,"6/28/2014",111.99,6,28,2014,8,6,0,0,73,"Above_Normal"
999999999,"6/28/2014",110.264997,6,28,2014,9,6,0,0,71.1,"Optimal"
999999999,"6/28/2014",110.564998,6,28,2014,10,6,0,0,73,"Optimal"
999999999,"6/28/2014",111.629999,6,28,2014,11,6,0,0,75.9,"Above_Normal"
999999999,"6/28/2014",105.944995,6,28,2014,12,6,0,0,77,"Optimal"
999999999,"6/28/2014",105.014999,6,28,2014,13,6,0,0,80.1,"Optimal"
999999999,"6/28/2014",104.624999,6,28,2014,14,6,0,0,79,"Optimal"
999999999,"6/28/2014",104.894998,6,28,2014,15,6,0,0,78.1,"Optimal"
999999999,"6/28/2014",82.215,6,28,2014,16,6,0,0,78.1,"Optimal"
999999999,"6/28/2014",80.805,6,28,2014,17,6,0,0,75.9,"Optimal"
999999999,"6/28/2014",82.56,6,28,2014,18,6,0,0,75.9,"Optimal"
999999999,"6/28/2014",81.72,6,28,2014,19,6,0,1,73,"Optimal"
999999999,"6/28/2014",81.855,6,28,2014,20,6,0,1,70,"Optimal"
999999999,"6/28/2014",68.55,6,28,2014,21,6,0,1,71.1,"Optimal"
999999999,"6/28/2014",66.3,6,28,2014,22,6,0,1,71.1,"Optimal"
999999999,"6/28/2014",65.85,6,28,2014,23,6,0,1,69.1,"Optimal"
999999999,"6/29/2014",66.345,6,29,2014,0,0,0,1,66.9,"Optimal"
999999999,"6/29/2014",65.28,6,29,2014,1,0,0,1,66,"Optimal"
999999999,"6/29/2014",65.46,6,29,2014,2,0,0,1,64.9,"Optimal"
999999999,"6/29/2014",65.37,6,29,2014,3,0,0,1,64,"Optimal"
999999999,"6/29/2014",65.055,6,29,2014,4,0,0,1,62.1,"Optimal"
999999999,"6/29/2014",63.705,6,29,2014,5,0,0,1,63,"Optimal"
999999999,"6/29/2014",64.38,6,29,2014,6,0,0,0,66,"Optimal"
999999999,"6/29/2014",64.23,6,29,2014,7,0,0,0,71.1,"Optimal"
999999999,"6/29/2014",64.62,6,29,2014,8,0,0,0,77,"Optimal"
999999999,"6/29/2014",63.375,6,29,2014,9,0,0,0,77,"Optimal"
999999999,"6/29/2014",63.6,6,29,2014,10,0,0,0,80.1,"Optimal"
999999999,"6/29/2014",64.05,6,29,2014,11,0,0,0,81,"Optimal"
999999999,"6/29/2014",71.55,6,29,2014,12,0,0,0,80.1,"Optimal"
999999999,"6/29/2014",75.09,6,29,2014,13,0,0,0,81,"Optimal"
999999999,"6/29/2014",74.295,6,29,2014,14,0,0,0,84.9,"Optimal"
999999999,"6/29/2014",67.125,6,29,2014,15,0,0,0,84.9,"Optimal"
999999999,"6/29/2014",66.555,6,29,2014,16,0,0,0,84.9,"Optimal"
999999999,"6/29/2014",66.78,6,29,2014,17,0,0,0,82,"Optimal"
999999999,"6/29/2014",68.46,6,29,2014,18,0,0,0,78.1,"Optimal"
999999999,"6/29/2014",68.79,6,29,2014,19,0,0,1,73.9,"Optimal"
999999999,"6/29/2014",68.655,6,29,2014,20,0,0,1,72,"Optimal"
999999999,"6/29/2014",71.925,6,29,2014,21,0,0,1,70,"Optimal"
999999999,"6/29/2014",77.715,6,29,2014,22,0,0,1,70,"Optimal"
999999999,"6/29/2014",77.745,6,29,2014,23,0,0,1,69.1,"Optimal"
999999999,"6/30/2014",70.05,6,30,2014,0,1,1,1,68,"Optimal"
999999999,"6/30/2014",68.7,6,30,2014,1,1,1,1,66.9,"Optimal"
999999999,"6/30/2014",68.175,6,30,2014,2,1,1,1,66.9,"Optimal"
999999999,"6/30/2014",67.11,6,30,2014,3,1,1,1,66,"Optimal"
999999999,"6/30/2014",144.854999,6,30,2014,4,1,1,1,64.9,"Above_Normal"
999999999,"6/30/2014",150.089997,6,30,2014,5,1,1,1,64.9,"Above_Normal"
999999999,"6/30/2014",176.324997,6,30,2014,6,1,1,0,67.1,"Above_Normal"
999999999,"6/30/2014",388.364984,6,30,2014,7,1,1,0,71.1,"Above_Normal"
999999999,"6/30/2014",395.639994,6,30,2014,8,1,1,0,75.9,"Above_Normal"
999999999,"6/30/2014",401.654992,6,30,2014,9,1,1,0,80.1,"Above_Normal"
999999999,"6/30/2014",402.599984,6,30,2014,10,1,1,0,82.9,"Above_Normal"
999999999,"6/30/2014",396.434996,6,30,2014,11,1,1,0,84.9,"Above_Normal"
999999999,"6/30/2014",394.589986,6,30,2014,12,1,1,0,87.1,"Above_Normal"
999999999,"6/30/2014",399.299983,6,30,2014,13,1,1,0,88,"Above_Normal"
999999999,"6/30/2014",403.529989,6,30,2014,14,1,1,0,88,"Above_Normal"
999999999,"6/30/2014",265.829992,6,30,2014,15,1,1,0,88,"Above_Normal"
999999999,"6/30/2014",240.944993,6,30,2014,16,1,1,0,88,"Above_Normal"
999999999,"6/30/2014",215.969995,6,30,2014,17,1,1,0,87.1,"Above_Normal"
999999999,"6/30/2014",209.534997,6,30,2014,18,1,1,0,84,"Above_Normal"
999999999,"6/30/2014",189.449996,6,30,2014,19,1,1,1,82,"Above_Normal"
999999999,"6/30/2014",187.514999,6,30,2014,20,1,1,1,79,"Above_Normal"
999999999,"6/30/2014",102.795,6,30,2014,21,1,1,1,77,"Optimal"
999999999,"6/30/2014",74.97,6,30,2014,22,1,1,1,75,"Optimal"
999999999,"6/30/2014",71.73,6,30,2014,23,1,1,1,73.9,"Optimal"
999999999,"7/1/2014",71.235,7,1,2014,0,2,1,1,73,"Optimal"
999999999,"7/1/2014",70.41,7,1,2014,1,2,1,1,72,"Optimal"
999999999,"7/1/2014",69.615,7,1,2014,2,2,1,1,71.1,"Optimal"
999999999,"7/1/2014",69.84,7,1,2014,3,2,1,1,71.1,"Optimal"
999999999,"7/1/2014",69.72,7,1,2014,4,2,1,1,70,"Optimal"
999999999,"7/1/2014",69.99,7,1,2014,5,2,1,1,70,"Optimal"
999999999,"7/1/2014",175.754996,7,1,2014,6,2,1,0,72,"Above_Normal"
999999999,"7/1/2014",349.514993,7,1,2014,7,2,1,0,75,"Above_Normal"
999999999,"7/1/2014",411.05999,7,1,2014,8,2,1,0,79,"Above_Normal"
999999999,"7/1/2014",424.454984,7,1,2014,9,2,1,0,81,"Above_Normal"
999999999,"7/1/2014",429.524989,7,1,2014,10,2,1,0,84,"Above_Normal"
999999999,"7/1/2014",428.264991,7,1,2014,11,2,1,0,87.1,"Above_Normal"
999999999,"7/1/2014",430.319989,7,1,2014,12,2,1,0,87.1,"Above_Normal"
999999999,"7/1/2014",433.049989,7,1,2014,13,2,1,0,88,"Above_Normal"
999999999,"7/1/2014",433.109993,7,1,2014,14,2,1,0,86,"Above_Normal"
999999999,"7/1/2014",370.379988,7,1,2014,15,2,1,0,86,"Above_Normal"
999999999,"7/1/2014",251.744996,7,1,2014,16,2,1,0,87.1,"Above_Normal"
999999999,"7/1/2014",224.189993,7,1,2014,17,2,1,0,84,"Above_Normal"
999999999,"7/1/2014",210.464993,7,1,2014,18,2,1,0,82,"Above_Normal"
999999999,"7/1/2014",198.434996,7,1,2014,19,2,1,1,81,"Above_Normal"
999999999,"7/1/2014",187.184993,7,1,2014,20,2,1,1,79,"Above_Normal"
999999999,"7/1/2014",110.76,7,1,2014,21,2,1,1,79,"Optimal"
999999999,"7/1/2014",88.004998,7,1,2014,22,2,1,1,77,"Optimal"
999999999,"7/1/2014",69.465,7,1,2014,23,2,1,1,75.9,"Optimal"
999999999,"7/2/2014",70.08,7,2,2014,0,3,1,1,75,"Optimal"
999999999,"7/2/2014",70.02,7,2,2014,1,3,1,1,75,"Optimal"
999999999,"7/2/2014",69.195,7,2,2014,2,3,1,1,73.9,"Optimal"
999999999,"7/2/2014",68.925,7,2,2014,3,3,1,1,73.9,"Optimal"
999999999,"7/2/2014",68.955,7,2,2014,4,3,1,1,73,"Optimal"
999999999,"7/2/2014",69.585,7,2,2014,5,3,1,1,73,"Optimal"
999999999,"7/2/2014",94.649997,7,2,2014,6,3,1,0,75,"Optimal"
999999999,"7/2/2014",160.949997,7,2,2014,7,3,1,0,77,"Above_Normal"
999999999,"7/2/2014",188.669997,7,2,2014,8,3,1,0,81,"Above_Normal"
999999999,"7/2/2014",276.70499,7,2,2014,9,3,1,0,82,"Above_Normal"
999999999,"7/2/2014",451.03499,7,2,2014,10,3,1,0,84.9,"Above_Normal"
999999999,"7/2/2014",451.634987,7,2,2014,11,3,1,0,88,"Above_Normal"
999999999,"7/2/2014",452.084988,7,2,2014,12,3,1,0,89.1,"Above_Normal"
999999999,"7/2/2014",445.349992,7,2,2014,13,3,1,0,90,"Above_Normal"
999999999,"7/2/2014",440.939989,7,2,2014,14,3,1,0,91,"Above_Normal"
999999999,"7/2/2014",228.92999,7,2,2014,15,3,1,0,89.1,"Above_Normal"
999999999,"7/2/2014",268.874998,7,2,2014,16,3,1,0,87.1,"Above_Normal"
999999999,"7/2/2014",213.644996,7,2,2014,17,3,1,0,87.1,"Above_Normal"
999999999,"7/2/2014",207.599996,7,2,2014,18,3,1,0,84.9,"Above_Normal"
999999999,"7/2/2014",183.689998,7,2,2014,19,3,1,1,81,"Above_Normal"
999999999,"7/2/2014",172.619996,7,2,2014,20,3,1,1,79,"Above_Normal"
999999999,"7/2/2014",98.819999,7,2,2014,21,3,1,1,77,"Optimal"
999999999,"7/2/2014",78.36,7,2,2014,22,3,1,1,77,"Optimal"
999999999,"7/2/2014",78.315,7,2,2014,23,3,1,1,77,"Optimal"
999999999,"7/3/2014",78.51,7,3,2014,0,4,1,1,75.9,"Optimal"
999999999,"7/3/2014",77.94,7,3,2014,1,4,1,1,75,"Optimal"
999999999,"7/3/2014",78.03,7,3,2014,2,4,1,1,75.1,"Optimal"
999999999,"7/3/2014",77.88,7,3,2014,3,4,1,1,75.9,"Optimal"
999999999,"7/3/2014",77.52,7,3,2014,4,4,1,1,75.9,"Optimal"
999999999,"7/3/2014",78.99,7,3,2014,5,4,1,1,75.9,"Optimal"
999999999,"7/3/2014",183.734996,7,3,2014,6,4,1,0,75.8,"Above_Normal"
999999999,"7/3/2014",384.569989,7,3,2014,7,4,1,0,79,"Above_Normal"
999999999,"7/3/2014",437.009989,7,3,2014,8,4,1,0,81,"Above_Normal"
999999999,"7/3/2014",437.204987,7,3,2014,9,4,1,0,82,"Above_Normal"
999999999,"7/3/2014",387.134997,7,3,2014,10,4,1,0,75.9,"Above_Normal"
999999999,"7/3/2014",440.65499,7,3,2014,11,4,1,0,78.1,"Above_Normal"
999999999,"7/3/2014",438.269997,7,3,2014,12,4,1,0,84,"Above_Normal"
999999999,"7/3/2014",435.434992,7,3,2014,13,4,1,0,82.9,"Above_Normal"
999999999,"7/3/2014",427.934984,7,3,2014,14,4,1,0,89.1,"Above_Normal"
999999999,"7/3/2014",212.789994,7,3,2014,15,4,1,0,90,"Above_Normal"
999999999,"7/3/2014",186.464996,7,3,2014,16,4,1,0,91,"Above_Normal"
999999999,"7/3/2014",221.879997,7,3,2014,17,4,1,0,89.1,"Above_Normal"
999999999,"7/3/2014",202.619995,7,3,2014,18,4,1,0,84.9,"Above_Normal"
999999999,"7/3/2014",174.674997,7,3,2014,19,4,1,1,79,"Above_Normal"
999999999,"7/3/2014",170.339998,7,3,2014,20,4,1,1,79,"Above_Normal"
999999999,"7/3/2014",88.949999,7,3,2014,21,4,1,1,79,"Optimal"
999999999,"7/3/2014",70.2,7,3,2014,22,4,1,1,75.475,"Optimal"
999999999,"7/3/2014",63.15,7,3,2014,23,4,1,1,71.88,"Optimal"
999999999,"7/4/2014",63.21,7,4,2014,0,5,1,1,71.1,"Optimal"
999999999,"7/4/2014",61.935,7,4,2014,1,5,1,1,68,"Optimal"
999999999,"7/4/2014",61.71,7,4,2014,2,5,1,1,70,"Optimal"
999999999,"7/4/2014",61.38,7,4,2014,3,5,1,1,70,"Optimal"
999999999,"7/4/2014",61.44,7,4,2014,4,5,1,1,70,"Optimal"
999999999,"7/4/2014",61.44,7,4,2014,5,5,1,1,72,"Optimal"
999999999,"7/4/2014",60.225,7,4,2014,6,5,1,0,72,"Optimal"
999999999,"7/4/2014",60.255,7,4,2014,7,5,1,0,73.65,"Optimal"
999999999,"7/4/2014",59.265,7,4,2014,8,5,1,0,73,"Optimal"
999999999,"7/4/2014",58.38,7,4,2014,9,5,1,0,73.65,"Optimal"
999999999,"7/4/2014",58.245,7,4,2014,10,5,1,0,75.9,"Optimal"
999999999,"7/4/2014",59.775,7,4,2014,11,5,1,0,73,"Optimal"
999999999,"7/4/2014",59.715,7,4,2014,12,5,1,0,73.9,"Optimal"
999999999,"7/4/2014",58.935,7,4,2014,13,5,1,0,71.8,"Optimal"
999999999,"7/4/2014",58.62,7,4,2014,14,5,1,0,69.625,"Optimal"
999999999,"7/4/2014",58.56,7,4,2014,15,5,1,0,68.72,"Optimal"
999999999,"7/4/2014",58.605,7,4,2014,16,5,1,0,67.55,"Optimal"
999999999,"7/4/2014",59.25,7,4,2014,17,5,1,0,65.55,"Optimal"
999999999,"7/4/2014",60.66,7,4,2014,18,5,1,0,64.5666666666667,"Optimal"
999999999,"7/4/2014",60.285,7,4,2014,19,5,1,1,64.525,"Optimal"
999999999,"7/4/2014",61.485,7,4,2014,20,5,1,1,64.5666666666667,"Optimal"
999999999,"7/4/2014",61.77,7,4,2014,21,5,1,1,64.9,"Optimal"
999999999,"7/4/2014",61.905,7,4,2014,22,5,1,1,64,"Optimal"
999999999,"7/4/2014",62.265,7,4,2014,23,5,1,1,64.5666666666667,"Optimal"
999999999,"7/5/2014",62.49,7,5,2014,0,6,0,1,64.525,"Optimal"
999999999,"7/5/2014",61.155,7,5,2014,1,6,0,1,63.76,"Optimal"
999999999,"7/5/2014",66.78,7,5,2014,2,6,0,1,62.475,"Optimal"
999999999,"7/5/2014",69.915,7,5,2014,3,6,0,1,60.9,"Optimal"
999999999,"7/5/2014",69.12,7,5,2014,4,6,0,1,59,"Optimal"
999999999,"7/5/2014",60.33,7,5,2014,5,6,0,1,60.1,"Optimal"
999999999,"7/5/2014",60.195,7,5,2014,6,6,0,0,60.1,"Optimal"
999999999,"7/5/2014",102.869999,7,5,2014,7,6,0,0,61,"Optimal"
999999999,"7/5/2014",107.024999,7,5,2014,8,6,0,0,64.9,"Optimal"
999999999,"7/5/2014",105.284998,7,5,2014,9,6,0,0,69.1,"Optimal"
999999999,"7/5/2014",104.564999,7,5,2014,10,6,0,0,72,"Optimal"
999999999,"7/5/2014",104.894997,7,5,2014,11,6,0,0,73.9,"Optimal"
999999999,"7/5/2014",99.674998,7,5,2014,12,6,0,0,75,"Optimal"
999999999,"7/5/2014",99.209998,7,5,2014,13,6,0,0,75.9,"Optimal"
999999999,"7/5/2014",98.999998,7,5,2014,14,6,0,0,78.1,"Optimal"
999999999,"7/5/2014",99.359999,7,5,2014,15,6,0,0,78.1,"Optimal"
999999999,"7/5/2014",75.33,7,5,2014,16,6,0,0,79,"Optimal"
999999999,"7/5/2014",74.28,7,5,2014,17,6,0,0,80.1,"Optimal"
999999999,"7/5/2014",76.935,7,5,2014,18,6,0,0,79,"Optimal"
999999999,"7/5/2014",76.155,7,5,2014,19,6,0,1,77,"Optimal"
999999999,"7/5/2014",75.12,7,5,2014,20,6,0,1,75,"Optimal"
999999999,"7/5/2014",61.08,7,5,2014,21,6,0,1,73.9,"Optimal"
999999999,"7/5/2014",59.88,7,5,2014,22,6,0,1,73.9,"Optimal"
999999999,"7/5/2014",60.345,7,5,2014,23,6,0,1,73,"Optimal"
999999999,"7/6/2014",60.21,7,6,2014,0,0,0,1,71.1,"Optimal"
999999999,"7/6/2014",60.525,7,6,2014,1,0,0,1,70,"Optimal"
999999999,"7/6/2014",60.21,7,6,2014,2,0,0,1,70,"Optimal"
999999999,"7/6/2014",60.015,7,6,2014,3,0,0,1,69.1,"Optimal"
999999999,"7/6/2014",60.24,7,6,2014,4,0,0,1,68,"Optimal"
999999999,"7/6/2014",59.295,7,6,2014,5,0,0,1,68,"Optimal"
999999999,"7/6/2014",59.01,7,6,2014,6,0,0,0,69.1,"Optimal"
999999999,"7/6/2014",58.755,7,6,2014,7,0,0,0,71.1,"Optimal"
999999999,"7/6/2014",58.35,7,6,2014,8,0,0,0,73.9,"Optimal"
999999999,"7/6/2014",57.15,7,6,2014,9,0,0,0,75.9,"Optimal"
999999999,"7/6/2014",55.665,7,6,2014,10,0,0,0,79,"Optimal"
999999999,"7/6/2014",56.835,7,6,2014,11,0,0,0,81,"Optimal"
999999999,"7/6/2014",57.33,7,6,2014,12,0,0,0,82,"Optimal"
999999999,"7/6/2014",66.36,7,6,2014,13,0,0,0,82.9,"Optimal"
999999999,"7/6/2014",66.015,7,6,2014,14,0,0,0,84,"Optimal"
999999999,"7/6/2014",60.3,7,6,2014,15,0,0,0,84,"Optimal"
999999999,"7/6/2014",59.73,7,6,2014,16,0,0,0,84,"Optimal"
999999999,"7/6/2014",59.745,7,6,2014,17,0,0,0,82.9,"Optimal"
999999999,"7/6/2014",61.245,7,6,2014,18,0,0,0,82,"Optimal"
999999999,"7/6/2014",61.395,7,6,2014,19,0,0,1,80.1,"Optimal"
999999999,"7/6/2014",61.995,7,6,2014,20,0,0,1,77,"Optimal"
999999999,"7/6/2014",62.49,7,6,2014,21,0,0,1,75,"Optimal"
999999999,"7/6/2014",61.515,7,6,2014,22,0,0,1,73,"Optimal"
999999999,"7/6/2014",61.005,7,6,2014,23,0,0,1,71.1,"Optimal"
999999999,"7/7/2014",61.125,7,7,2014,0,1,1,1,70,"Optimal"
999999999,"7/7/2014",60.63,7,7,2014,1,1,1,1,70,"Optimal"
999999999,"7/7/2014",60.645,7,7,2014,2,1,1,1,70,"Optimal"
999999999,"7/7/2014",60.78,7,7,2014,3,1,1,1,70,"Optimal"
999999999,"7/7/2014",60.525,7,7,2014,4,1,1,1,70,"Optimal"
999999999,"7/7/2014",62.07,7,7,2014,5,1,1,1,70,"Optimal"
999999999,"7/7/2014",87.975,7,7,2014,6,1,1,0,70,"Optimal"
999999999,"7/7/2014",386.204994,7,7,2014,7,1,1,0,71.1,"Above_Normal"
999999999,"7/7/2014",442.364989,7,7,2014,8,1,1,0,71.1,"Above_Normal"
999999999,"7/7/2014",446.414989,7,7,2014,9,1,1,0,75,"Above_Normal"
999999999,"7/7/2014",453.584992,7,7,2014,10,1,1,0,79,"Above_Normal"
999999999,"7/7/2014",453.629988,7,7,2014,11,1,1,0,82,"Above_Normal"
999999999,"7/7/2014",453.269989,7,7,2014,12,1,1,0,84.9,"Above_Normal"
999999999,"7/7/2014",449.684989,7,7,2014,13,1,1,0,87.1,"Above_Normal"
999999999,"7/7/2014",437.954992,7,7,2014,14,1,1,0,87.1,"Above_Normal"
999999999,"7/7/2014",237.854992,7,7,2014,15,1,1,0,87.1,"Above_Normal"
999999999,"7/7/2014",156.329996,7,7,2014,16,1,1,0,87.1,"Above_Normal"
999999999,"7/7/2014",146.969996,7,7,2014,17,1,1,0,85.45,"Above_Normal"
999999999,"7/7/2014",140.939997,7,7,2014,18,1,1,0,82.4,"Above_Normal"
999999999,"7/7/2014",124.154999,7,7,2014,19,1,1,1,80.7333333333333,"Above_Normal"
999999999,"7/7/2014",123.494996,7,7,2014,20,1,1,1,80.1,"Above_Normal"
999999999,"7/7/2014",108.014999,7,7,2014,21,1,1,1,78.9,"Optimal"
999999999,"7/7/2014",86.549999,7,7,2014,22,1,1,1,77.35,"Optimal"
999999999,"7/7/2014",72.675,7,7,2014,23,1,1,1,75,"Optimal"
999999999,"7/8/2014",73.26,7,8,2014,0,2,1,1,77,"Optimal"
999999999,"7/8/2014",71.985,7,8,2014,1,2,1,1,75,"Optimal"
999999999,"7/8/2014",71.415,7,8,2014,2,2,1,1,75.9,"Optimal"
999999999,"7/8/2014",71.58,7,8,2014,3,2,1,1,73.9,"Optimal"
999999999,"7/8/2014",71.37,7,8,2014,4,2,1,1,73.9,"Optimal"
999999999,"7/8/2014",71.865,7,8,2014,5,2,1,1,73.9,"Optimal"
999999999,"7/8/2014",204.524998,7,8,2014,6,2,1,0,75,"Above_Normal"
999999999,"7/8/2014",390.164988,7,8,2014,7,2,1,0,77,"Above_Normal"
999999999,"7/8/2014",449.099994,7,8,2014,8,2,1,0,78.1,"Above_Normal"
999999999,"7/8/2014",467.054989,7,8,2014,9,2,1,0,82.9,"Above_Normal"
999999999,"7/8/2014",466.634987,7,8,2014,10,2,1,0,82,"Above_Normal"
999999999,"7/8/2014",473.594981,7,8,2014,11,2,1,0,87.1,"Above_Normal"
999999999,"7/8/2014",479.144994,7,8,2014,12,2,1,0,88,"Above_Normal"
999999999,"7/8/2014",472.964992,7,8,2014,13,2,1,0,89.1,"Above_Normal"
999999999,"7/8/2014",457.304988,7,8,2014,14,2,1,0,90,"Above_Normal"
999999999,"7/8/2014",247.259995,7,8,2014,15,2,1,0,91,"Above_Normal"
999999999,"7/8/2014",256.994997,7,8,2014,16,2,1,0,89.1,"Above_Normal"
999999999,"7/8/2014",244.604994,7,8,2014,17,2,1,0,87.1,"Above_Normal"
999999999,"7/8/2014",216.134995,7,8,2014,18,2,1,0,82.9,"Above_Normal"
999999999,"7/8/2014",203.549997,7,8,2014,19,2,1,1,78.1,"Above_Normal"
999999999,"7/8/2014",199.634999,7,8,2014,20,2,1,1,75.9,"Above_Normal"
999999999,"7/8/2014",105.06,7,8,2014,21,2,1,1,73.9,"Optimal"
999999999,"7/8/2014",84.945,7,8,2014,22,2,1,1,73,"Optimal"
999999999,"7/8/2014",79.905,7,8,2014,23,2,1,1,73,"Optimal"
999999999,"7/9/2014",80.145,7,9,2014,0,3,1,1,73.9,"Optimal"
999999999,"7/9/2014",80.175,7,9,2014,1,3,1,1,75,"Optimal"
999999999,"7/9/2014",80.16,7,9,2014,2,3,1,1,75,"Optimal"
999999999,"7/9/2014",79.5,7,9,2014,3,3,1,1,75.9,"Optimal"
999999999,"7/9/2014",79.23,7,9,2014,4,3,1,1,75,"Optimal"
999999999,"7/9/2014",79.905,7,9,2014,5,3,1,1,73,"Optimal"
999999999,"7/9/2014",202.859995,7,9,2014,6,3,1,0,73.9,"Above_Normal"
999999999,"7/9/2014",390.074992,7,9,2014,7,3,1,0,75.9,"Above_Normal"
999999999,"7/9/2014",455.234987,7,9,2014,8,3,1,0,79,"Above_Normal"
999999999,"7/9/2014",464.354991,7,9,2014,9,3,1,0,81,"Above_Normal"
999999999,"7/9/2014",458.18999,7,9,2014,10,3,1,0,51.7140989881926,"Above_Normal"
999999999,"7/9/2014",455.684986,7,9,2014,11,3,1,0,84.9,"Above_Normal"
999999999,"7/9/2014",450.719988,7,9,2014,12,3,1,0,86,"Above_Normal"
999999999,"7/9/2014",442.30499,7,9,2014,13,3,1,0,86,"Above_Normal"
999999999,"7/9/2014",432.584986,7,9,2014,14,3,1,0,88,"Above_Normal"
999999999,"7/9/2014",237.674994,7,9,2014,15,3,1,0,88,"Above_Normal"
999999999,"7/9/2014",158.294999,7,9,2014,16,3,1,0,86,"Above_Normal"
999999999,"7/9/2014",151.304999,7,9,2014,17,3,1,0,86,"Above_Normal"
999999999,"7/9/2014",151.649992,7,9,2014,18,3,1,0,51.7140989881926,"Above_Normal"
999999999,"7/9/2014",140.729998,7,9,2014,19,3,1,1,80.1,"Above_Normal"
999999999,"7/9/2014",126.809998,7,9,2014,20,3,1,1,77,"Above_Normal"
999999999,"7/9/2014",91.35,7,9,2014,21,3,1,1,75,"Optimal"
999999999,"7/9/2014",83.745,7,9,2014,22,3,1,1,75.9,"Optimal"
999999999,"7/9/2014",76.605,7,9,2014,23,3,1,1,77,"Optimal"
999999999,"7/10/2014",73.095,7,10,2014,0,4,1,1,75.9,"Optimal"
999999999,"7/10/2014",72.885,7,10,2014,1,4,1,1,73.9,"Optimal"
999999999,"7/10/2014",71.895,7,10,2014,2,4,1,1,73.9,"Optimal"
999999999,"7/10/2014",72.225,7,10,2014,3,4,1,1,72,"Optimal"
999999999,"7/10/2014",71.28,7,10,2014,4,4,1,1,71.1,"Optimal"
999999999,"7/10/2014",72.735,7,10,2014,5,4,1,1,71.1,"Optimal"
999999999,"7/10/2014",98.144998,7,10,2014,6,4,1,0,72,"Optimal"
999999999,"7/10/2014",177.899996,7,10,2014,7,4,1,0,73.9,"Above_Normal"
999999999,"7/10/2014",215.954994,7,10,2014,8,4,1,0,75,"Above_Normal"
999999999,"7/10/2014",225.149996,7,10,2014,9,4,1,0,77,"Above_Normal"
999999999,"7/10/2014",362.564995,7,10,2014,10,4,1,0,77,"Above_Normal"
999999999,"7/10/2014",457.364992,7,10,2014,11,4,1,0,78.1,"Above_Normal"
999999999,"7/10/2014",442.154991,7,10,2014,12,4,1,0,80.1,"Above_Normal"
999999999,"7/10/2014",432.629998,7,10,2014,13,4,1,0,81,"Above_Normal"
999999999,"7/10/2014",411.044994,7,10,2014,14,4,1,0,80.1,"Above_Normal"
999999999,"7/10/2014",210.599998,7,10,2014,15,4,1,0,80.1,"Above_Normal"
999999999,"7/10/2014",217.439995,7,10,2014,16,4,1,0,82,"Above_Normal"
999999999,"7/10/2014",195.239995,7,10,2014,17,4,1,0,82,"Above_Normal"
999999999,"7/10/2014",192.974998,7,10,2014,18,4,1,0,81,"Above_Normal"
999999999,"7/10/2014",176.909997,7,10,2014,19,4,1,1,79,"Above_Normal"
999999999,"7/10/2014",172.754996,7,10,2014,20,4,1,1,78.1,"Above_Normal"
999999999,"7/10/2014",92.085,7,10,2014,21,4,1,1,68,"Optimal"
999999999,"7/10/2014",77.49,7,10,2014,22,4,1,1,51.7140989881926,"Optimal"
999999999,"7/10/2014",72.495,7,10,2014,23,4,1,1,66.9,"Optimal"
999999999,"7/11/2014",71.79,7,11,2014,0,5,1,1,68,"Optimal"
999999999,"7/11/2014",71.505,7,11,2014,1,5,1,1,68,"Optimal"
999999999,"7/11/2014",70.545,7,11,2014,2,5,1,1,69.1,"Optimal"
999999999,"7/11/2014",71.28,7,11,2014,3,5,1,1,68,"Optimal"
999999999,"7/11/2014",71.265,7,11,2014,4,5,1,1,64.9,"Optimal"
999999999,"7/11/2014",152.489998,7,11,2014,5,5,1,1,64.9,"Above_Normal"
999999999,"7/11/2014",220.379995,7,11,2014,6,5,1,0,66.9,"Above_Normal"
999999999,"7/11/2014",372.374992,7,11,2014,7,5,1,0,66.9,"Above_Normal"
999999999,"7/11/2014",403.994995,7,11,2014,8,5,1,0,70,"Above_Normal"
